5114.0,null,2.0,0.0,null,TRAINEE,1.0,2100.0,5363.0
5115.0,null,2.0,0.0,null,TRAINEE,1.0,2100.0,5401.0
5116.0,null,2.0,0.0,null,TRAINEE,1.0,2100.0,5361.0
5117.0,null,2.0,0.0,null,TRAINEE,1.0,2100.0,5450.0
5118.0,null,2.0,0.0,null,TRAINEE,1.0,2100.0,5453.0
5119.0,null,2.0,0.0,null,TRAINEE,1.0,2100.0,5402.0
5120.0,null,2.0,0.0,null,TRAINEE,1.0,2100.0,5455.0
5121.0,Dropped.,2.0,0.0,null,TRAINEE,1.0,2100.0,5451.0
5122.0,null,2.0,0.0,null,TRAINEE,2.0,2100.0,5400.0
5123.0,null,2.0,0.0,null,TRAINEE,2.0,2100.0,5454.0
5124.0,null,2.0,0.0,null,TRAINEE,2.0,2100.0,5360.0
5125.0,null,2.0,0.0,null,TRAINEE,2.0,2100.0,5362.0
5126.0,null,2.0,0.0,null,TRAINEE,2.0,2100.0,5363.0
5127.0,null,2.0,0.0,null,TRAINEE,2.0,2100.0,5401.0
5128.0,null,2.0,0.0,null,TRAINEE,2.0,2100.0,5361.0
5129.0,null,2.0,0.0,null,TRAINEE,2.0,2100.0,5450.0
5130.0,null,2.0,0.0,null,TRAINEE,2.0,2100.0,5453.0
5131.0,null,2.0,0.0,null,TRAINEE,2.0,2100.0,5402.0
5132.0,null,2.0,0.0,null,TRAINEE,2.0,2100.0,5455.0
5050.0,Not confident in mock interview, very overwhelmed, did not show initiative to study and practice. Associate will be dropped.,2.0,0.0,null,TRAINEE,1.0,2050.0,5358.0
5133.0,null,2.0,0.0,null,BATCH,2.0,2100.0,\N
5134.0,null,2.0,0.0,null,TRAINEE,3.0,2100.0,5400.0
5135.0,null,2.0,0.0,null,TRAINEE,3.0,2100.0,5454.0
5136.0,null,2.0,0.0,null,TRAINEE,3.0,2100.0,5360.0
5137.0,null,2.0,0.0,null,TRAINEE,3.0,2100.0,5362.0
5138.0,null,2.0,0.0,null,TRAINEE,3.0,2100.0,5363.0
5139.0,null,2.0,0.0,null,TRAINEE,3.0,2100.0,5401.0
5140.0,null,2.0,0.0,null,TRAINEE,3.0,2100.0,5361.0
5141.0,null,2.0,0.0,null,TRAINEE,3.0,2100.0,5450.0
5142.0,null,2.0,0.0,null,TRAINEE,3.0,2100.0,5453.0
5143.0,null,2.0,0.0,null,TRAINEE,3.0,2100.0,5402.0
5144.0,null,2.0,0.0,null,TRAINEE,3.0,2100.0,5455.0
5145.0,null,2.0,0.0,null,TRAINEE,4.0,2100.0,5400.0
5146.0,null,2.0,0.0,null,TRAINEE,4.0,2100.0,5454.0
5147.0,null,2.0,0.0,null,TRAINEE,4.0,2100.0,5360.0
5148.0,null,2.0,0.0,null,TRAINEE,4.0,2100.0,5362.0
5149.0,null,2.0,0.0,null,TRAINEE,4.0,2100.0,5363.0
5150.0,null,2.0,0.0,null,TRAINEE,4.0,2100.0,5401.0
5151.0,null,2.0,0.0,null,TRAINEE,4.0,2100.0,5361.0
5152.0,null,2.0,0.0,null,TRAINEE,4.0,2100.0,5450.0
5153.0,null,2.0,0.0,null,TRAINEE,4.0,2100.0,5453.0
5154.0,null,2.0,0.0,null,TRAINEE,4.0,2100.0,5402.0
5155.0,null,2.0,0.0,null,TRAINEE,4.0,2100.0,5455.0
5156.0,null,2.0,0.0,null,TRAINEE,5.0,2100.0,5400.0
5157.0,null,2.0,0.0,null,TRAINEE,5.0,2100.0,5454.0
5158.0,null,2.0,0.0,null,TRAINEE,5.0,2100.0,5360.0
5159.0,null,2.0,0.0,null,TRAINEE,5.0,2100.0,5362.0
5160.0,null,2.0,0.0,null,TRAINEE,5.0,2100.0,5363.0
5161.0,null,2.0,0.0,null,TRAINEE,5.0,2100.0,5401.0
5162.0,null,2.0,0.0,null,TRAINEE,5.0,2100.0,5361.0
5163.0,No show!,2.0,0.0,null,TRAINEE,5.0,2100.0,5450.0
5164.0,null,2.0,0.0,null,TRAINEE,5.0,2100.0,5453.0
5165.0,null,2.0,0.0,null,TRAINEE,5.0,2100.0,5402.0
5166.0,Completed JavaScript chess challenge!,2.0,0.0,null,TRAINEE,5.0,2100.0,5455.0
5202.0,Very confident in interview,2.0,0.0,null,TRAINEE,2.0,2150.0,5459.0
5203.0,Great week. Still a little nervous in interviews but making progress.,2.0,0.0,null,TRAINEE,2.0,2150.0,5467.0
5204.0,null,2.0,0.0,null,TRAINEE,2.0,2150.0,5457.0
5205.0,null,2.0,0.0,null,TRAINEE,2.0,2150.0,5469.0
5206.0,Great confidence in the interview,2.0,0.0,null,TRAINEE,2.0,2150.0,5462.0
5207.0,Issued final warning. He has been sleeping in class very often. I told him I expect a lot more especially when SQL is so easy to pick up and that his peers were significantly more prepared than he was.,2.0,0.0,null,TRAINEE,2.0,2150.0,5470.0
5208.0,null,2.0,0.0,null,TRAINEE,2.0,2150.0,5463.0
5209.0,null,2.0,0.0,null,TRAINEE,2.0,2150.0,5466.0
5210.0,null,2.0,0.0,null,TRAINEE,2.0,2150.0,5461.0
5211.0,null,2.0,0.0,null,TRAINEE,2.0,2150.0,5468.0
5212.0,null,2.0,0.0,null,TRAINEE,2.0,2150.0,5456.0
5213.0,null,2.0,0.0,null,TRAINEE,2.0,2150.0,5464.0
5214.0,null,2.0,0.0,null,TRAINEE,2.0,2150.0,5458.0
5218.0,null,2.0,0.0,null,TRAINEE,3.0,2150.0,5463.0
5219.0,null,2.0,0.0,null,TRAINEE,3.0,2150.0,5473.0
5220.0,null,2.0,0.0,null,TRAINEE,3.0,2150.0,5461.0
5221.0,null,2.0,0.0,null,TRAINEE,3.0,2150.0,5457.0
5222.0,null,2.0,0.0,null,TRAINEE,3.0,2150.0,5460.0
5223.0,null,2.0,0.0,null,TRAINEE,3.0,2150.0,5456.0
5224.0,null,2.0,0.0,null,TRAINEE,3.0,2150.0,5458.0
5225.0,null,2.0,0.0,null,TRAINEE,3.0,2150.0,5465.0
5227.0,null,2.0,0.0,null,TRAINEE,2.0,2150.0,5540.0
6053.0,Does great with theory and interviews. Very slow in class and making slow progress on project. Still a good associate,2.0,0.0,null,TRAINEE,4.0,2150.0,5468.0
6054.0,null,2.0,0.0,null,TRAINEE,5.0,2150.0,5463.0
6068.0,Given a final warning. She struggles in class and is slow in basic programming. Has trouble keeping up with the pace of learning alongside coding the project. She needs to complete more use cases on the team project this week.,2.0,0.0,null,TRAINEE,6.0,2150.0,5468.0
6069.0,null,2.0,0.0,null,TRAINEE,6.0,2150.0,5463.0
6070.0,null,2.0,0.0,null,TRAINEE,6.0,2150.0,5461.0
6071.0,null,2.0,0.0,null,TRAINEE,6.0,2150.0,5457.0
6072.0,null,2.0,0.0,null,TRAINEE,6.0,2150.0,5460.0
6073.0,null,2.0,0.0,null,TRAINEE,6.0,2150.0,5456.0
6074.0,null,2.0,0.0,null,TRAINEE,6.0,2150.0,5458.0
6075.0,null,2.0,0.0,null,TRAINEE,6.0,2150.0,5465.0
6076.0,null,2.0,0.0,null,TRAINEE,6.0,2150.0,5466.0
6077.0,null,2.0,0.0,null,TRAINEE,6.0,2150.0,5467.0
6078.0,null,2.0,0.0,null,TRAINEE,6.0,2150.0,5459.0
6079.0,null,2.0,0.0,null,TRAINEE,6.0,2150.0,5464.0
6080.0,null,2.0,0.0,null,TRAINEE,6.0,2150.0,5462.0
6081.0,null,2.0,0.0,null,TRAINEE,6.0,2150.0,5540.0
6360.0,Weak,1.0,1.0,Poor,QC_TRAINEE,1.0,2201.0,5535.0
6361.0,Excellent, answering questions rest of batch cannot, volunteering alot,1.0,1.0,Superstar,QC_TRAINEE,1.0,2201.0,5534.0
6362.0,Average,1.0,1.0,Average,QC_TRAINEE,1.0,2201.0,5531.0
6363.0,Average,1.0,1.0,Average,QC_TRAINEE,1.0,2201.0,5536.0
6364.0,Average,1.0,1.0,Average,QC_TRAINEE,1.0,2201.0,5529.0
6365.0,Good, volunteering,1.0,1.0,Good,QC_TRAINEE,1.0,2201.0,5525.0
6366.0,Average,1.0,1.0,Average,QC_TRAINEE,1.0,2201.0,5527.0
6367.0,Average,1.0,1.0,Average,QC_TRAINEE,1.0,2201.0,5528.0
6368.0,Good,1.0,1.0,Good,QC_TRAINEE,1.0,2201.0,5533.0
6369.0,Covered: Core Java (excluding JDBC)Not covered: Maven ,1.0,1.0,Good,QC_BATCH,1.0,2201.0,\N
6370.0,null,1.0,1.0,Superstar,QC_TRAINEE,2.0,2201.0,5534.0
6371.0,Average,1.0,1.0,Good,QC_TRAINEE,1.0,2201.0,5522.0
6082.0,null,2.0,0.0,null,TRAINEE,7.0,2150.0,5463.0
6083.0,null,2.0,0.0,null,TRAINEE,7.0,2150.0,5461.0
6084.0,null,2.0,0.0,null,TRAINEE,7.0,2150.0,5457.0
6085.0,null,2.0,0.0,null,TRAINEE,7.0,2150.0,5460.0
6086.0,null,2.0,0.0,null,TRAINEE,7.0,2150.0,5456.0
6087.0,null,2.0,0.0,null,TRAINEE,7.0,2150.0,5458.0
6088.0,null,2.0,0.0,null,TRAINEE,7.0,2150.0,5465.0
6089.0,null,2.0,0.0,null,TRAINEE,7.0,2150.0,5466.0
6090.0,null,2.0,0.0,null,TRAINEE,7.0,2150.0,5467.0
6091.0,null,2.0,0.0,null,TRAINEE,7.0,2150.0,5459.0
6092.0,null,2.0,0.0,null,TRAINEE,7.0,2150.0,5464.0
6093.0,null,2.0,0.0,null,TRAINEE,7.0,2150.0,5462.0
6094.0,null,2.0,0.0,null,TRAINEE,7.0,2150.0,5540.0
6095.0,Great technical skills and great confidence,2.0,0.0,null,TRAINEE,1.0,2200.0,5506.0
6096.0,Great technical skills. Some anxiety during interview. Very active in class,2.0,0.0,null,TRAINEE,1.0,2200.0,5503.0
6097.0,Dropped. Very poor technical skills and interview skills. Very anxious and not confident in interview. Confused many terms and significantly lacks technical depth in his answers. Very erratic behavior during interview,2.0,0.0,null,TRAINEE,1.0,2200.0,5518.0
6098.0,Okay technical skills. Presentation and communication are great.,2.0,0.0,null,TRAINEE,1.0,2200.0,5514.0
6099.0,Technical skills are good and communication and presentation is solid.,2.0,0.0,null,TRAINEE,1.0,2200.0,5510.0
6100.0,Great technical skills. Needs to grow his confidence,2.0,0.0,null,TRAINEE,1.0,2200.0,5504.0
6101.0,Nervous during interview. Technical skills are okay. Giving warning,2.0,0.0,null,TRAINEE,1.0,2200.0,5511.0
6102.0,Technical skills are okay and communication and presentation are well. Giving warning to step up technical skills,2.0,0.0,null,TRAINEE,1.0,2200.0,5513.0
6103.0,Good technical skills and communication,2.0,0.0,null,TRAINEE,1.0,2200.0,5507.0
6104.0,Technical skills are okay. Communication is okay.,2.0,0.0,null,TRAINEE,1.0,2200.0,5515.0
6105.0,Good technical skills. Communication and presentation is good.,2.0,0.0,null,TRAINEE,1.0,2200.0,5509.0
6106.0,Great communication and technical skills. Participates very often in class,2.0,0.0,null,TRAINEE,1.0,2200.0,5517.0
6107.0,Communcation is unclear at times. Fantastic technical skills,2.0,0.0,null,TRAINEE,1.0,2200.0,5512.0
6108.0,Technical depth lacking. Great communication and presentation. Giving warning,2.0,0.0,null,TRAINEE,1.0,2200.0,5519.0
6109.0,Sharp technical and communication skills. High confidence,2.0,0.0,null,TRAINEE,1.0,2200.0,5505.0
6110.0,Good technical and communication skills. Solid presentation,2.0,0.0,null,TRAINEE,1.0,2200.0,5508.0
6111.0,Okay technical skills though he is very quiet and lacks confidence so far.,2.0,0.0,null,TRAINEE,1.0,2200.0,5516.0
6112.0,Excellent in test and verbal,2.0,0.0,null,TRAINEE,2.0,2200.0,5506.0
6113.0,Technically stellar! Social behavior is a little strange at times and presentation may be an issue.,2.0,0.0,null,TRAINEE,2.0,2200.0,5503.0
6114.0,Saw improvements over last week. Good work,2.0,0.0,null,TRAINEE,2.0,2200.0,5514.0
6115.0,Good job,2.0,0.0,null,TRAINEE,2.0,2200.0,5510.0
6116.0,Did well this week but suffered on the test. Gave encouragement,2.0,0.0,null,TRAINEE,2.0,2200.0,5504.0
6117.0,Good. Needs work on confidence during interview,2.0,0.0,null,TRAINEE,2.0,2200.0,5511.0
6118.0,Saw improvements over last week. Needs work on confidence,2.0,0.0,null,TRAINEE,2.0,2200.0,5513.0
6119.0,Excellent work as usual,2.0,0.0,null,TRAINEE,2.0,2200.0,5507.0
6120.0,Significant improvements. Really did great on SQL,2.0,0.0,null,TRAINEE,2.0,2200.0,5515.0
6121.0,Good on test. Needs work on interview and confidence,2.0,0.0,null,TRAINEE,2.0,2200.0,5509.0
6122.0,Great as always,2.0,0.0,null,TRAINEE,2.0,2200.0,5517.0
6123.0,Did well this week, but lacked depth in some of his answers,2.0,0.0,null,TRAINEE,2.0,2200.0,5512.0
6124.0,Given a strict warning to bring scores up to at least 70. He did see improvements over last week's score. But this score is low for SQL topic,2.0,0.0,null,TRAINEE,2.0,2200.0,5519.0
6125.0,Excellent as always,2.0,0.0,null,TRAINEE,2.0,2200.0,5505.0
6126.0,Very crisp interview skills and technical skills are great,2.0,0.0,null,TRAINEE,2.0,2200.0,5508.0
6127.0,Good work,2.0,0.0,null,TRAINEE,2.0,2200.0,5516.0
6235.0,Technically average. Hard to get a read on this guy.. He seems calm and professional,2.0,0.0,null,TRAINEE,1.0,2201.0,5524.0
6236.0,Technically good. Clear communication and solid performance,2.0,0.0,null,TRAINEE,1.0,2201.0,5539.0
6237.0,Great technical knowledge. Has an accent but speaks slowly and clearly, ensuring clear enunciation.,2.0,0.0,null,TRAINEE,1.0,2201.0,5525.0
6238.0,Technically okay. Has clarity on some concepts and struggles with others.,2.0,0.0,null,TRAINEE,1.0,2201.0,5527.0
6239.0,High confidence, and okay technically. Will do fine,2.0,0.0,null,TRAINEE,1.0,2201.0,5538.0
6240.0,Average technical skills. Well-groomed and professional.,2.0,0.0,null,TRAINEE,1.0,2201.0,5532.0
6241.0,Very very quiet. Disheveled during interview and coached him on that. Technically okay performance,2.0,0.0,null,TRAINEE,1.0,2201.0,5536.0
6242.0,Technically okay. Very nervous in interview. Conducts self professionally,2.0,0.0,null,TRAINEE,1.0,2201.0,5529.0
6243.0,Technically good. Has an accent.. He has a strong vocabulary but rushes and talks very fast. Coached him to help him polish his communication skills,2.0,0.0,null,TRAINEE,1.0,2201.0,5522.0
6244.0,Technically good. Uses technical terms well.,2.0,0.0,null,TRAINEE,1.0,2201.0,5528.0
6245.0,Technically average. Good professional communication and presentation.,2.0,0.0,null,TRAINEE,1.0,2201.0,5526.0
6246.0,Definitely a superstar! Deep technical knowledge and good communication. Well-groomed and professional,2.0,0.0,null,TRAINEE,1.0,2201.0,5534.0
6247.0,Technically good. Clear communication and very professional,2.0,0.0,null,TRAINEE,1.0,2201.0,5530.0
6248.0,Technically weak. Poor confidence and poor performance on test and interviews. Giving final warning--must exceed 90 next week.,2.0,0.0,null,TRAINEE,1.0,2201.0,5531.0
6249.0,Technically average. Struggled to explain some concepts.,2.0,0.0,null,TRAINEE,1.0,2201.0,5535.0
6250.0,Technically great. Accent is very thick, and I coached him on speaking slowly and clearly to deliver his answers well,2.0,0.0,null,TRAINEE,1.0,2201.0,5521.0
6251.0,Technically good. Solid performance and good professionalism,2.0,0.0,null,TRAINEE,1.0,2201.0,5533.0
6252.0,Technically good. A little quiet and less aware of appearance. A little disheveled during interview.,2.0,0.0,null,TRAINEE,1.0,2201.0,5537.0
6271.0,Good and confident in his answers,2.0,0.0,null,TRAINEE,3.0,2201.0,5524.0
6272.0,Great technical skills and communication,2.0,0.0,null,TRAINEE,3.0,2201.0,5539.0
6273.0,Okay but less clear on higher level questions. Seems to rely on memorization of the packet,2.0,0.0,null,TRAINEE,3.0,2201.0,5525.0
6274.0,Struggled a little but seemed confident in his answers,2.0,0.0,null,TRAINEE,3.0,2201.0,5527.0
6275.0,Confident but has gaps in knowledge,2.0,0.0,null,TRAINEE,3.0,2201.0,5538.0
6276.0,Good. Confident in the interview and good progress on project,2.0,0.0,null,TRAINEE,3.0,2201.0,5532.0
6277.0,Good and has good progress on project,2.0,0.0,null,TRAINEE,3.0,2201.0,5536.0
6278.0,Good but has moments where answers draw blank,2.0,0.0,null,TRAINEE,3.0,2201.0,5529.0
6279.0,Dropped. Technically very below average along with poor communication,2.0,0.0,null,TRAINEE,3.0,2201.0,5522.0
6280.0,Great technical knowledge and clearly communicated a mastery in this week's topics,2.0,0.0,null,TRAINEE,3.0,2201.0,5528.0
6281.0,Good. Confident and clear answers,2.0,0.0,null,TRAINEE,3.0,2201.0,5526.0
6282.0,Fantastic work and deep knowledge,2.0,0.0,null,TRAINEE,3.0,2201.0,5534.0
6283.0,Technically okay. Struggled a little.. Something might be holding him back,2.0,0.0,null,TRAINEE,3.0,2201.0,5530.0
6284.0,Borderline. Unclear on many topics, but has moments of clarity. Project is lagging behind,2.0,0.0,null,TRAINEE,3.0,2201.0,5531.0
6285.0,Good knowledge but very quiet and less confident,2.0,0.0,null,TRAINEE,3.0,2201.0,5535.0
6286.0,Dropped. Technically is okay. Communication is very poor.,2.0,0.0,null,TRAINEE,3.0,2201.0,5521.0
6287.0,Fantastic work and deep technical knowledge,2.0,0.0,null,TRAINEE,3.0,2201.0,5533.0
6288.0,Quiet and less confident. Seems to have ability in JSP/Servlet,2.0,0.0,null,TRAINEE,3.0,2201.0,5537.0
6146.0,Solid and steady performance,2.0,0.0,null,TRAINEE,4.0,2200.0,5514.0
6147.0,Good consistent performance,2.0,0.0,null,TRAINEE,4.0,2200.0,5510.0
6148.0,Seems to be sliding off a little,2.0,0.0,null,TRAINEE,4.0,2200.0,5504.0
6149.0,The best improvement made since week 1! Outstanding progress and has quickly gotten back on track,2.0,0.0,null,TRAINEE,4.0,2200.0,5511.0
6150.0,Performance is slipping. Had a conversation with him to bring up his scores and make progress on project. If next week does not improve to 75+, we will issue a final warning.,2.0,0.0,null,TRAINEE,4.0,2200.0,5513.0
6151.0,Great technical and comm skills,2.0,0.0,null,TRAINEE,4.0,2200.0,5507.0
6152.0,Great interviews and good progress on his project,2.0,0.0,null,TRAINEE,4.0,2200.0,5515.0
6153.0,Doing well in the training,2.0,0.0,null,TRAINEE,4.0,2200.0,5509.0
6154.0,Perfect! Already finished his project and working help others. Extremely solid understanding in all technologies covered so far.,2.0,0.0,null,TRAINEE,4.0,2200.0,5517.0
6155.0,Comm skills and technical skills seem weaker this week. Needs improvement on JSP servlet,2.0,0.0,null,TRAINEE,4.0,2200.0,5512.0
6156.0,Dropped. Did not meet expectation as per our last conversation. Still confuses many terms and concepts. Can give basic definition but follow-up questions reveal no technical knowledge,2.0,0.0,null,TRAINEE,4.0,2200.0,5519.0
6157.0,Great as always,2.0,0.0,null,TRAINEE,4.0,2200.0,5505.0
6158.0,Interviews and project are outstanding. Impeccible comm skills. Tests are his weakness so far,2.0,0.0,null,TRAINEE,4.0,2200.0,5508.0
6159.0,Doing well, just needs to improve coding skills. Tests and interviews are well,2.0,0.0,null,TRAINEE,4.0,2200.0,5516.0
6175.0,Good,2.0,0.0,null,TRAINEE,6.0,2200.0,5506.0
6176.0,Good. Does not seem to have good rapport with classmates,2.0,0.0,null,TRAINEE,6.0,2200.0,5503.0
6177.0,Good,2.0,0.0,null,TRAINEE,6.0,2200.0,5514.0
6178.0,Okay this week. Needs more positive reassurance,2.0,0.0,null,TRAINEE,6.0,2200.0,5510.0
6179.0,Good. Interview responses could be more concise,2.0,0.0,null,TRAINEE,6.0,2200.0,5504.0
6180.0,Great. Very pleased with his increased performance,2.0,0.0,null,TRAINEE,6.0,2200.0,5511.0
6181.0,Not good week. Unclear during interview and did not finish project,2.0,0.0,null,TRAINEE,6.0,2200.0,5513.0
6182.0,Good. Unclear during interview,2.0,0.0,null,TRAINEE,6.0,2200.0,5507.0
6183.0,Great as usual. Refactored project to use primarily Ajax!,2.0,0.0,null,TRAINEE,6.0,2200.0,5515.0
6184.0,Good,2.0,0.0,null,TRAINEE,6.0,2200.0,5509.0
6185.0,Great as usual,2.0,0.0,null,TRAINEE,6.0,2200.0,5517.0
6186.0,Good,2.0,0.0,null,TRAINEE,6.0,2200.0,5512.0
6187.0,Good,2.0,0.0,null,TRAINEE,6.0,2200.0,5505.0
6188.0,Good,2.0,0.0,null,TRAINEE,6.0,2200.0,5508.0
6189.0,Not good week. Unclear during interview and did not finish project,2.0,0.0,null,TRAINEE,6.0,2200.0,5516.0
6190.0,null,2.0,0.0,null,TRAINEE,7.0,2200.0,5506.0
6191.0,null,2.0,0.0,null,TRAINEE,7.0,2200.0,5503.0
6192.0,null,2.0,0.0,null,TRAINEE,7.0,2200.0,5514.0
6193.0,null,2.0,0.0,null,TRAINEE,7.0,2200.0,5510.0
6194.0,null,2.0,0.0,null,TRAINEE,7.0,2200.0,5504.0
6195.0,null,2.0,0.0,null,TRAINEE,7.0,2200.0,5511.0
6196.0,null,2.0,0.0,null,TRAINEE,7.0,2200.0,5513.0
6197.0,null,2.0,0.0,null,TRAINEE,7.0,2200.0,5507.0
6198.0,null,2.0,0.0,null,TRAINEE,7.0,2200.0,5515.0
6199.0,null,2.0,0.0,null,TRAINEE,7.0,2200.0,5509.0
6200.0,null,2.0,0.0,null,TRAINEE,7.0,2200.0,5517.0
6201.0,null,2.0,0.0,null,TRAINEE,7.0,2200.0,5512.0
6202.0,null,2.0,0.0,null,TRAINEE,7.0,2200.0,5505.0
6203.0,null,2.0,0.0,null,TRAINEE,7.0,2200.0,5508.0
6204.0,null,2.0,0.0,null,TRAINEE,7.0,2200.0,5516.0
6205.0,null,2.0,0.0,null,TRAINEE,8.0,2200.0,5506.0
6206.0,null,2.0,0.0,null,TRAINEE,8.0,2200.0,5503.0
6207.0,null,2.0,0.0,null,TRAINEE,8.0,2200.0,5514.0
6208.0,null,2.0,0.0,null,TRAINEE,8.0,2200.0,5510.0
6209.0,null,2.0,0.0,null,TRAINEE,8.0,2200.0,5504.0
6210.0,null,2.0,0.0,null,TRAINEE,8.0,2200.0,5511.0
6211.0,null,2.0,0.0,null,TRAINEE,8.0,2200.0,5513.0
6212.0,null,2.0,0.0,null,TRAINEE,8.0,2200.0,5507.0
6213.0,null,2.0,0.0,null,TRAINEE,8.0,2200.0,5515.0
6214.0,null,2.0,0.0,null,TRAINEE,8.0,2200.0,5509.0
6215.0,null,2.0,0.0,null,TRAINEE,8.0,2200.0,5517.0
6216.0,null,2.0,0.0,null,TRAINEE,8.0,2200.0,5512.0
6217.0,null,2.0,0.0,null,TRAINEE,8.0,2200.0,5505.0
6218.0,null,2.0,0.0,null,TRAINEE,8.0,2200.0,5508.0
6219.0,null,2.0,0.0,null,TRAINEE,8.0,2200.0,5516.0
6220.0,null,2.0,0.0,null,TRAINEE,9.0,2200.0,5506.0
6221.0,null,2.0,0.0,null,TRAINEE,9.0,2200.0,5503.0
6222.0,null,2.0,0.0,null,TRAINEE,9.0,2200.0,5514.0
6223.0,null,2.0,0.0,null,TRAINEE,9.0,2200.0,5510.0
6224.0,null,2.0,0.0,null,TRAINEE,9.0,2200.0,5504.0
6225.0,null,2.0,0.0,null,TRAINEE,9.0,2200.0,5511.0
6226.0,null,2.0,0.0,null,TRAINEE,9.0,2200.0,5513.0
6227.0,null,2.0,0.0,null,TRAINEE,9.0,2200.0,5507.0
6228.0,null,2.0,0.0,null,TRAINEE,9.0,2200.0,5515.0
6229.0,null,2.0,0.0,null,TRAINEE,9.0,2200.0,5509.0
6144.0,Great job,2.0,0.0,null,TRAINEE,4.0,2200.0,5506.0
6145.0,Good knowledge.,2.0,0.0,null,TRAINEE,4.0,2200.0,5503.0
6230.0,null,2.0,0.0,null,TRAINEE,9.0,2200.0,5517.0
6231.0,null,2.0,0.0,null,TRAINEE,9.0,2200.0,5512.0
6232.0,null,2.0,0.0,null,TRAINEE,9.0,2200.0,5505.0
6233.0,null,2.0,0.0,null,TRAINEE,9.0,2200.0,5508.0
6234.0,null,2.0,0.0,null,TRAINEE,9.0,2200.0,5516.0
